id,node,batchsize,delay,tx,send,round
15,32,2000,1.9962191581726074,16000,250,1
16,32,2000,1.5759422779083252,8000,220,0
16,32,2000,1.642204761505127,16000,220,1
11,32,2000,1.1397168636322021,6000,244,0
11,32,2000,2.1129589080810547,14000,316,1
10,32,2000,1.177985668182373,6000,244,0
10,32,2000,2.1073644161224365,14000,292,1
17,32,2000,2.3226890563964844,8000,270,0
17,32,2000,1.5771307945251465,16000,220,1
2,32,2000,1.965683937072754,8000,220,0
2,32,2000,1.9088475704193115,16000,290,1
13,32,2000,1.5541908740997314,8000,290,0
13,32,2000,1.864999771118164,16000,200,1
21,32,2000,1.4365756511688232,8000,268,0
21,32,2000,1.6589689254760742,16000,220,1
14,32,2000,1.9083971977233887,8000,220,0
14,32,2000,1.9907135963439941,16000,304,1
9,32,2000,1.068701982498169,6000,260,0
9,32,2000,1.96376633644104,14000,250,1
22,32,2000,2.043450117111206,8000,220,0
22,32,2000,1.6657021045684814,16000,220,1
8,32,2000,1.2267699241638184,6000,250,0
8,32,2000,2.141866445541382,14000,290,1
19,32,2000,1.6126160621643066,8000,270,0
19,32,2000,1.5908236503601074,16000,220,1
4,32,2000,2.2245216369628906,8000,290,0
4,32,2000,2.035900831222534,16000,200,1
27,32,2000,2.051100730895996,8000,280,0
27,32,2000,1.5435032844543457,16000,210,1
29,32,2000,1.6659877300262451,8000,220,0
29,32,2000,1.2922425270080566,16000,220,1
31,32,2000,1.3947439193725586,8000,240,0
31,32,2000,1.2624671459197998,16000,310,1
18,32,2000,1.923448085784912,8000,240,0
18,32,2000,1.625741958618164,16000,310,1
5,32,2000,1.7035698890686035,8000,270,0
5,32,2000,2.0648224353790283,16000,220,1
24,32,2000,1.5777690410614014,8000,292,0
24,32,2000,1.5605523586273193,16000,196,1
20,32,3000,1.3186914920806885,12000,240,0
20,32,3000,1.5294899940490723,24000,250,1
7,32,3000,1.6903190612792969,12000,232,0
7,32,3000,1.9057936668395996,24000,220,1
30,32,3000,1.3761005401611328,12000,230,0
30,32,3000,1.6018097400665283,24000,310,1
12,32,3000,1.7597038745880127,12000,230,0
12,32,3000,2.1565089225769043,24000,310,1
28,32,3000,1.302445411682129,12000,240,0
28,32,3000,1.6820871829986572,24000,300,1
25,32,3000,1.648585557937622,12000,292,0
25,32,3000,1.3664815425872803,24000,268,1
23,32,3000,1.3220961093902588,12000,230,0
23,32,3000,1.62556791305542,24000,320,1
26,32,3000,1.9653246402740479,12000,260,0
26,32,3000,1.3508048057556152,24000,310,1
6,32,3000,1.888519048690796,12000,290,0
6,32,3000,1.9306166172027588,24000,260,1
1,32,3000,1.7781078815460205,12000,290,0
1,32,3000,2.106750965118408,24000,260,1
0,32,3000,1.3986952304840088,12000,256,0
0,32,3000,2.0299623012542725,24000,256,1
3,32,3000,1.351196050643921,12000,240,0
3,32,3000,2.1030492782592773,24000,310,1
15,32,3000,1.9119760990142822,12000,240,0
15,32,3000,2.3429601192474365,24000,260,1
16,32,3000,1.5563006401062012,12000,240,0
16,32,3000,1.5752787590026855,24000,200,1
11,32,3000,1.3493807315826416,12000,244,0
11,32,3000,2.2840914726257324,24000,316,1
10,32,3000,1.4961156845092773,12000,244,0
10,32,3000,2.501410484313965,24000,292,1
17,32,3000,1.608497142791748,12000,250,0
17,32,3000,1.5799150466918945,24000,230,1
2,32,3000,1.6351203918457031,12000,240,0
2,32,3000,2.1274030208587646,24000,310,1
13,32,3000,1.5311686992645264,12000,310,0
13,32,3000,2.4011824131011963,24000,160,1
21,32,3000,1.4144434928894043,12000,268,0
21,32,3000,1.742638111114502,24000,220,1
14,32,3000,1.4613852500915527,12000,256,0
14,32,3000,1.9204211235046387,24000,304,1
9,32,3000,1.4285085201263428,12000,240,0
9,32,3000,2.449963331222534,24000,250,1
22,32,3000,1.6891682147979736,12000,230,0
22,32,3000,1.6221654415130615,24000,210,1
8,32,3000,1.457390546798706,12000,230,0
8,32,3000,2.5566537380218506,24000,310,1
19,32,3000,1.6065375804901123,12000,250,0
19,32,3000,1.521376609802246,24000,230,1
4,32,3000,1.6570603847503662,12000,310,0
4,32,3000,1.8743305206298828,24000,160,1
27,32,3000,1.6338129043579102,12000,300,0
27,32,3000,1.304720163345337,24000,190,1
29,32,3000,1.7332663536071777,12000,240,0
29,32,3000,1.6279826164245605,24000,200,1
31,32,3000,1.3430001735687256,12000,230,0
31,32,3000,1.5553033351898193,24000,310,1
18,32,3000,2.1411309242248535,12000,240,0
18,32,3000,1.5485131740570068,24000,300,1
5,32,3000,1.5418446063995361,12000,250,0
5,32,3000,1.876746654510498,24000,230,1
24,32,3000,1.560821533203125,12000,292,0
24,32,3000,1.3606970310211182,24000,196,1
20,32,4000,1.711778163909912,16000,260,0
20,32,4000,1.6905930042266846,32000,260,1
7,32,4000,1.7473957538604736,16000,232,0
7,32,4000,1.9626481533050537,32000,220,1
30,32,4000,1.3056447505950928,16000,240,0
30,32,4000,1.6273117065429688,32000,300,1
12,32,4000,1.48838210105896,16000,240,0
12,32,4000,2.3834962844848633,32000,280,1
28,32,4000,1.8365342617034912,16000,240,0
28,32,4000,1.6786069869995117,32000,300,1
25,32,4000,1.64634108543396,16000,292,0
25,32,4000,1.3859279155731201,32000,268,1
23,32,4000,1.797537088394165,16000,260,0
23,32,4000,1.9285566806793213,32000,290,1
26,32,4000,2.0904488563537598,16000,360,0
26,32,4000,1.5495524406433105,32000,200,1
6,32,4000,2.087026357650757,16000,360,0
6,32,4000,2.0866732597351074,32000,190,1
1,32,4000,1.8265626430511475,16000,360,0
1,32,4000,1.9390671253204346,32000,190,1
0,32,4000,2.158599853515625,16000,256,0
0,32,4000,2.1589083671569824,32000,256,1
3,32,4000,1.464869737625122,16000,260,0
3,32,4000,1.978511095046997,32000,290,1
15,32,4000,1.7561593055725098,16000,260,0
15,32,4000,2.4184179306030273,32000,270,1
16,32,4000,1.869508981704712,16000,230,0
16,32,4000,1.8734745979309082,32000,240,1
11,32,4000,1.9133999347686768,16000,244,0
11,32,4000,2.2387189865112305,32000,316,1
10,32,4000,1.5293800830841064,16000,244,0
10,32,4000,2.2546231746673584,32000,292,1
17,32,4000,1.5710999965667725,16000,260,0
17,32,4000,1.6551756858825684,32000,230,1
2,32,4000,1.4606175422668457,16000,260,0
2,32,4000,2.02648663520813,32000,290,1
13,32,4000,1.4766502380371094,16000,300,0
13,32,4000,2.049506902694702,32000,170,1
21,32,4000,1.7238171100616455,16000,268,0
21,32,4000,2.0635292530059814,32000,220,1
14,32,4000,1.89894700050354,16000,256,0
14,32,4000,2.1582369804382324,32000,304,1
9,32,4000,2.031764507293701,16000,260,0
9,32,4000,2.140737771987915,32000,260,1
22,32,4000,1.5035700798034668,16000,230,0
22,32,4000,1.5895819664001465,32000,240,1
8,32,4000,1.544508934020996,16000,230,0
8,32,4000,2.2268176078796387,32000,290,1
19,32,4000,1.632002830505371,16000,260,0
19,32,4000,1.6810147762298584,32000,230,1
4,32,4000,2.0211472511291504,16000,300,0
4,32,4000,2.0318500995635986,32000,170,1
27,32,4000,1.8890931606292725,16000,310,0
27,32,4000,1.5649194717407227,32000,160,1
29,32,4000,1.8649859428405762,16000,240,0
29,32,4000,1.8686878681182861,32000,220,1
31,32,4000,1.3235557079315186,16000,240,0
31,32,4000,1.453575611114502,32000,300,1
18,32,4000,2.314680337905884,16000,240,0
18,32,4000,1.7589921951293945,32000,300,1
5,32,4000,1.6646556854248047,16000,260,0
5,32,4000,1.993675708770752,32000,230,1
24,32,4000,1.6627724170684814,16000,292,0
24,32,4000,1.4404776096343994,32000,196,1
20,32,5000,1.5945501327514648,20000,240,0
20,32,5000,1.7593822479248047,40000,270,1
7,32,5000,1.937185287475586,20000,232,0
7,32,5000,2.2109992504119873,40000,220,1
30,32,5000,1.6064810752868652,20000,240,0
30,32,5000,1.8772757053375244,40000,360,1
12,32,5000,1.7916638851165771,20000,240,0
12,32,5000,2.3703675270080566,40000,360,1
28,32,5000,1.4072294235229492,20000,240,0
28,32,5000,1.954559564590454,40000,310,1
25,32,5000,1.9149158000946045,20000,292,0
25,32,5000,1.4865872859954834,40000,268,1
23,32,5000,2.0590951442718506,20000,240,0
23,32,5000,2.23738431930542,40000,310,1
26,32,5000,2.282212018966675,20000,310,0
26,32,5000,1.473252296447754,40000,250,1
6,32,5000,1.3951671123504639,20000,290,0
6,32,5000,2.294151782989502,40000,270,1
1,32,5000,1.70804762840271,20000,290,0
1,32,5000,2.6834702491760254,40000,270,1
0,32,5000,1.7102103233337402,20000,256,0
0,32,5000,2.0140976905822754,40000,256,1
3,32,5000,2.2060415744781494,20000,240,0
3,32,5000,2.1905033588409424,40000,310,1
15,32,5000,1.7481088638305664,20000,240,0
15,32,5000,2.0273046493530273,40000,270,1
16,32,5000,1.782555341720581,20000,230,0
16,32,5000,2.348050594329834,40000,220,1
11,32,5000,1.4771816730499268,20000,244,0
11,32,5000,2.359467029571533,40000,316,1
10,32,5000,1.5129106044769287,20000,244,0
10,32,5000,2.5757172107696533,40000,292,1
17,32,5000,1.6470649242401123,20000,280,0
17,32,5000,1.7587199211120605,40000,200,1
2,32,5000,1.882918119430542,20000,250,0
2,32,5000,2.54217791557312,40000,300,1
13,32,5000,1.6755492687225342,20000,290,0
13,32,5000,2.0474140644073486,40000,200,1
21,32,5000,1.787048101425171,20000,268,0
21,32,5000,1.707364797592163,40000,220,1
14,32,5000,2.070040702819824,20000,256,0
14,32,5000,2.1020402908325195,40000,304,1
9,32,5000,1.7463874816894531,20000,240,0
9,32,5000,2.3722245693206787,40000,270,1
22,32,5000,1.60640287399292,20000,220,0
22,32,5000,1.826465129852295,40000,230,1
8,32,5000,1.6913118362426758,20000,240,0
8,32,5000,2.3455398082733154,40000,360,1
19,32,5000,1.7016186714172363,20000,280,0
19,32,5000,1.9519784450531006,40000,200,1
4,32,5000,1.6915459632873535,20000,290,0
4,32,5000,2.289271831512451,40000,200,1
27,32,5000,2.225498676300049,20000,270,0
27,32,5000,1.8423190116882324,40000,220,1
29,32,5000,1.6959164142608643,20000,230,0
29,32,5000,2.2741963863372803,40000,220,1
31,32,5000,1.465641736984253,20000,240,0
31,32,5000,1.6392760276794434,40000,310,1
18,32,5000,2.3484256267547607,20000,240,0
18,32,5000,1.9677424430847168,40000,310,1
5,32,5000,1.5084164142608643,20000,280,0
5,32,5000,2.1995410919189453,40000,200,1
24,32,5000,1.6810369491577148,20000,292,0
24,32,5000,1.9445738792419434,40000,196,1
20,64,1000,4.019243001937866,8000,1020,0
20,64,1000,8.204854011535645,16000,1350,1
7,64,1000,5.462010383605957,8000,102,0
7,64,1000,5.736402988433838,16000,135,1
30,64,1000,4.475592851638794,8000,1140,0
30,64,1000,7.850956678390503,16000,1260,1
12,64,1000,7.010082244873047,8000,1140,0
12,64,1000,5.577306032180786,16000,1260,1
28,64,1000,4.252735137939453,8000,1280,0
28,64,1000,7.836082935333252,16000,1130,1
25,64,1000,4.061736106872559,8000,114,0
25,64,1000,8.005748510360718,16000,126,1
23,64,1000,4.554336071014404,8000,1300,0
23,64,1000,8.11184048652649,16000,1120,1
26,64,1000,4.766411542892456,8000,1140,0
26,64,1000,7.943852663040161,16000,1250,1
6,64,1000,5.808612108230591,8000,1140,0
6,64,1000,5.6136767864227295,16000,1260,1
1,64,1000,5.62261962890625,8000,1140,0
1,64,1000,5.548449754714966,16000,1260,1
0,64,1000,5.933629512786865,8000,1032,0
0,64,1000,5.6296937465667725,16000,1344,1
3,64,1000,5.967905282974243,8000,1300,0
3,64,1000,5.608967542648315,16000,1120,1
15,64,1000,6.748259544372559,8000,1020,0
15,64,1000,5.614234209060669,16000,1350,1
16,64,1000,4.242008209228516,8000,1010,0
16,64,1000,7.990732431411743,16000,1350,1
11,64,1000,6.584021806716919,8000,1152,0
11,64,1000,5.686857461929321,16000,1248,1
10,64,1000,6.799298524856567,8000,1296,0
10,64,1000,5.797120094299316,16000,1128,1
17,64,1000,3.8944144248962402,8000,1060,0
17,64,1000,8.123064756393433,16000,1300,1
2,64,1000,5.293692111968994,8000,1300,0
2,64,1000,5.578983306884766,16000,1120,1
13,64,1000,6.786970853805542,8000,1090,0
13,64,1000,5.5561840534210205,16000,1270,1
21,64,1000,4.279945373535156,8000,106,0
21,64,1000,8.037227630615234,16000,130,1
14,64,1000,6.506962537765503,8000,130,0
14,64,1000,5.68757176399231,16000,112,1
9,64,1000,7.07421088218689,8000,1020,0
9,64,1000,5.672238826751709,16000,1350,1
22,64,1000,3.917703151702881,8000,1010,0
22,64,1000,8.125542879104614,16000,1360,1
8,64,1000,6.356928110122681,8000,1140,0
8,64,1000,5.6703407764434814,16000,1260,1
19,64,1000,4.617457628250122,8000,1080,0
19,64,1000,8.050853967666626,16000,1280,1
4,64,1000,5.464488506317139,8000,1070,0
4,64,1000,5.689558029174805,16000,1290,1
27,64,1000,4.33814549446106,8000,1090,0
27,64,1000,7.803342580795288,16000,1270,1
29,64,1000,4.737240552902222,8000,1020,0
29,64,1000,7.926561117172241,16000,1350,1
31,64,1000,4.047037363052368,8000,1280,0
31,64,1000,8.001071691513062,16000,1130,1
18,64,1000,4.5418524742126465,8000,1280,0
18,64,1000,8.114471435546875,16000,1130,1
5,64,1000,5.272486209869385,8000,1070,0
5,64,1000,5.649804353713989,16000,1290,1
24,64,1000,4.1107940673828125,8000,107,0
24,64,1000,7.976388692855835,16000,129,1
20,64,2000,3.8897383213043213,16000,1020,0
20,64,2000,8.697301864624023,32000,1330,1
7,64,2000,5.006285905838013,16000,102,0
7,64,2000,6.24193811416626,32000,135,1
30,64,2000,4.206570863723755,16000,1130,0
30,64,2000,7.941043853759766,32000,1270,1
12,64,2000,6.95407772064209,16000,1130,0
12,64,2000,4.898717880249023,32000,1270,1
28,64,2000,4.096442699432373,16000,1290,0
28,64,2000,8.102998971939087,32000,1120,1
25,64,2000,4.176388740539551,16000,115,0
25,64,2000,8.086227416992188,32000,125,1
23,64,2000,4.219558954238892,16000,1290,0
23,64,2000,8.378908634185791,32000,1120,1
26,64,2000,4.790163516998291,16000,1160,0
26,64,2000,8.081645250320435,32000,1240,1
6,64,2000,4.957674503326416,16000,1150,0
6,64,2000,6.440448999404907,32000,1250,1
1,64,2000,4.974548816680908,16000,1160,0
1,64,2000,6.254966974258423,32000,1240,1
0,64,2000,5.191808462142944,16000,1032,0
0,64,2000,6.173874378204346,32000,1344,1
3,64,2000,5.346291542053223,16000,1300,0
3,64,2000,6.264507532119751,32000,1110,1
15,64,2000,7.0180768966674805,16000,1020,0
15,64,2000,4.832521677017212,32000,1330,1
16,64,2000,3.494537353515625,16000,1020,0
16,64,2000,8.602005958557129,32000,1350,1
11,64,2000,6.43438196182251,16000,1152,0
11,64,2000,4.945724248886108,32000,1248,1
10,64,2000,6.51227331161499,16000,1296,0
10,64,2000,5.002602577209473,32000,1128,1
17,64,2000,3.526836395263672,16000,1030,0
17,64,2000,8.352046966552734,32000,1340,1
2,64,2000,5.522570371627808,16000,1290,0
2,64,2000,6.3062639236450195,32000,1130,1
13,64,2000,6.6429150104522705,16000,1040,0
13,64,2000,4.879969835281372,32000,1320,1
21,64,2000,3.834881067276001,16000,102,0
21,64,2000,8.599061727523804,32000,134,1
14,64,2000,6.921958684921265,16000,130,0
14,64,2000,4.868622541427612,32000,112,1
9,64,2000,7.048382997512817,16000,1020,0
9,64,2000,4.947343111038208,32000,1350,1
22,64,2000,3.4823126792907715,16000,1020,0
22,64,2000,8.439085721969604,32000,1350,1
8,64,2000,7.1820220947265625,16000,1140,0
8,64,2000,4.978606224060059,32000,1260,1
19,64,2000,4.121485710144043,16000,1030,0
19,64,2000,8.540215492248535,32000,1340,1
4,64,2000,4.974024295806885,16000,1040,0
4,64,2000,6.343454360961914,32000,1320,1
27,64,2000,4.782403230667114,16000,1030,0
27,64,2000,7.981207609176636,32000,1330,1
29,64,2000,4.66679573059082,16000,1020,0
29,64,2000,7.933640956878662,32000,1350,1
31,64,2000,4.157099723815918,16000,1290,0
31,64,2000,7.9216086864471436,32000,1110,1
18,64,2000,3.6903045177459717,16000,1300,0
18,64,2000,8.614649772644043,32000,1110,1
5,64,2000,5.579240322113037,16000,1030,0
5,64,2000,6.2442848682403564,32000,1340,1
24,64,2000,4.687557935714722,16000,103,0
24,64,2000,7.96973991394043,32000,134,1
20,64,3000,3.63086199760437,24000,1020,0
20,64,3000,8.829405784606934,48000,1360,1
7,64,3000,5.806825876235962,24000,102,0
7,64,3000,5.72922158241272,48000,136,1
30,64,3000,5.159103870391846,24000,1150,0
