id,node,batchsize,delay,tx,send,round,TPS
29,32,2000,5.024930000000001,200000,70,3,39801.54947432102
29,32,2000,8.327506999999999,300000,70,4,36025.187370001615
29,32,2000,7.477271000000002,300000,50,5,40121.58981532165
29,32,2000,10.954004999999999,400000,60,6,36516.32439459358
31,32,2000,2.463833,100000,60,0,40587.16641915259
31,32,2000,2.475664,100000,60,1,40393.20360113488
31,32,2000,5.022318,200000,60,2,39822.249407544485
31,32,2000,5.0227640000000005,200000,70,3,39818.71336180637
31,32,2000,7.557796,300000,70,4,39694.1118812945
31,32,2000,7.473235000000001,300000,50,5,40143.25790638191
31,32,2000,10.183599,400000,60,6,39278.844345697435
18,32,2000,3.197319,100000,60,0,31276.20359432387
18,32,2000,2.4729550000000002,100000,60,1,40437.45235962643
18,32,2000,5.761652999999999,200000,60,2,34712.260526623184
18,32,2000,5.019295000000001,200000,70,3,39846.233385365864
18,32,2000,8.297676999999998,300000,70,4,36154.6972725017
18,32,2000,7.475619000000002,300000,50,5,40130.45608664646
18,32,2000,10.929054999999998,400000,60,6,36599.687713164596
5,32,2000,2.595569,100000,60,0,38527.19769730645
5,32,2000,2.4725240000000004,100000,60,1,40444.50124649952
5,32,2000,5.159182999999999,200000,60,2,38765.82784522279
5,32,2000,5.021297000000001,200000,70,3,39830.34662159995
5,32,2000,7.692530999999999,300000,70,4,38998.86786286595
5,32,2000,7.472912000000001,300000,50,5,40144.99300941855
5,32,2000,10.314267999999998,400000,60,6,38781.23003978567
24,32,2000,3.072119,100000,61,0,32550.82241280367
24,32,2000,2.4739070000000005,100000,61,1,40421.89136455007
24,32,2000,5.63734,200000,67,2,35477.725310164016
24,32,2000,5.029483000000001,200000,70,3,39765.51864277103
24,32,2000,8.169863999999999,300000,61,4,36720.317498553224
24,32,2000,7.473840000000001,300000,58,5,40140.00834912173
24,32,2000,10.789582999999999,400000,58,6,37072.79512099773
20,32,3000,4.363019,150000,60,0,34379.86403451371
20,32,3000,3.8149240000000004,150000,60,1,39319.26297876445
20,32,3000,8.199431999999998,300000,60,2,36587.90023504068
20,32,3000,7.408357000000002,300000,70,3,40494.808767989976
20,32,3000,11.989995999999998,450000,70,4,37531.28858424974
20,32,3000,11.110971000000003,450000,50,5,40500.51071144006
20,32,3000,15.742252999999998,600000,60,6,38113.985336152335
7,32,3000,4.078817,150000,61,0,36775.3689366304
7,32,3000,3.812316,150000,61,1,39346.16123112565
7,32,3000,7.9177480000000005,300000,67,2,37889.56152683819
7,32,3000,7.411449,300000,70,3,40477.91464260228
7,32,3000,11.705941,450000,61,4,38442.01845883214
7,32,3000,11.124978000000002,450000,58,5,40449.51819230563
7,32,3000,15.456183,600000,58,6,38819.41615209913
30,32,3000,4.04693,150000,60,0,37065.133323284565
30,32,3000,3.8074640000000004,150000,110,1,39396.301580264444
30,32,3000,7.889615,300000,70,2,38024.66913784766
30,32,3000,7.406315,300000,70,3,40505.97361845938
30,32,3000,11.677526,450000,60,4,38535.55967248542
30,32,3000,11.107987000000001,450000,60,5,40511.39058769154
30,32,3000,15.425401999999998,600000,50,6,38896.87931633808
12,32,3000,4.380807,150000,60,0,34240.266690589204
12,32,3000,3.806292,150000,60,1,39408.43214340886
12,32,3000,8.222643999999999,300000,120,2,36484.61492434794
12,32,3000,7.404408000000002,300000,70,3,40516.40590307827
12,32,3000,12.017831999999997,450000,60,4,37444.35768448087
12,32,3000,11.097249000000003,450000,60,5,40550.59051121587
12,32,3000,15.771837999999997,600000,50,6,38042.490672298314
28,32,3000,3.635861,150000,60,0,41255.70256948767
28,32,3000,3.809561,150000,60,1,39374.61560531515
28,32,3000,7.477636,300000,60,2,40119.63139152534
28,32,3000,7.407992999999999,300000,70,3,40496.79852559256
28,32,3000,11.267256999999999,450000,70,4,39938.735754407666
28,32,3000,11.119823000000002,450000,50,5,40468.27004350698
28,32,3000,15.005914999999996,600000,60,6,39984.23288416602
25,32,3000,3.629591,150000,61,0,41326.97044928754
25,32,3000,3.813565,150000,61,1,39333.27477045756
25,32,3000,7.468485999999999,300000,67,2,40168.78387400071
25,32,3000,7.405438000000002,300000,70,3,40510.77059857903
25,32,3000,11.258676,450000,113,4,39969.17577164491
25,32,3000,11.109783000000002,450000,58,5,40504.841543709714
25,32,3000,15.017565,600000,58,6,39953.2147854862
23,32,3000,4.42834,150000,60,0,33872.7378656562
23,32,3000,3.809132999999999,150000,60,1,39379.039797245205
23,32,3000,8.269960000000001,300000,60,2,36275.870741817365
23,32,3000,7.407254999999999,300000,70,3,40500.833304645246
23,32,3000,12.060952,450000,70,4,37310.48759666733
23,32,3000,11.113779000000001,450000,50,5,40490.27787937838
23,32,3000,15.813520999999998,600000,60,6,37942.21413434744
26,32,3000,4.409225,150000,60,0,34019.58394048841
26,32,3000,3.810726999999999,150000,60,1,39362.56782498459
26,32,3000,8.248221000000001,300000,60,2,36371.47937718933
26,32,3000,7.409363999999998,300000,70,3,40489.30515493638
26,32,3000,12.037036000000002,450000,70,4,37384.618605444055
26,32,3000,11.108904999999998,450000,50,5,40508.04287191222
26,32,3000,15.791639000000002,600000,60,6,37994.789521214356
6,32,3000,4.447243,150000,60,0,33728.76184188721
6,32,3000,3.809419,150000,60,1,39376.08333449274
6,32,3000,8.292864,300000,60,2,36175.68068160771
6,32,3000,7.4043790000000005,300000,70,3,40516.56458968402
6,32,3000,12.081431,450000,70,4,37247.24331082965
6,32,3000,11.102635000000001,450000,110,5,40530.919011567974
6,32,3000,15.834594999999998,600000,50,6,37891.71747051314
1,32,3000,4.261624,150000,60,0,35197.84945832856
1,32,3000,3.809945999999999,150000,60,1,39370.63674918228
1,32,3000,8.100538,300000,60,2,37034.57720956312
1,32,3000,7.410727,300000,70,3,40481.85825763114
1,32,3000,11.893305,450000,70,4,37836.41300714982
1,32,3000,11.107127,450000,50,5,40514.527294051826
1,32,3000,15.659070999999999,600000,110,6,38316.449296385465
0,32,3000,4.534844,150000,61,0,33077.21279938186
0,32,3000,3.8079020000000003,150000,61,1,39391.77006130935
0,32,3000,8.376634,300000,67,2,35813.908068563105
0,32,3000,7.417257000000001,300000,70,3,40446.21886500629
0,32,3000,12.155,450000,61,4,37021.801727684084
0,32,3000,11.118845000000002,450000,58,5,40471.829583018734
0,32,3000,15.901259999999999,600000,58,6,37732.8589055207
3,32,3000,4.512056,150000,60,0,33244.26824489767
3,32,3000,3.810671,150000,60,1,39363.146280536945
3,32,3000,8.3555,300000,60,2,35904.49404583807
3,32,3000,7.407399000000002,300000,70,3,40500.04596755216
3,32,3000,12.142916,450000,70,4,37058.64390398484
3,32,3000,11.110557,450000,50,5,40502.01983572921
3,32,3000,15.888691000000001,600000,60,6,37762.708079602024
15,32,3000,4.155532,150000,60,0,36096.46129544905
15,32,3000,3.807619,150000,60,1,39394.6978413544
15,32,3000,7.996187,300000,60,2,37517.881960489416
15,32,3000,7.411691,300000,70,3,40476.592993420796
15,32,3000,11.78209,450000,70,4,38193.56328121751
15,32,3000,11.113634000000001,450000,50,5,40490.80615755386
15,32,3000,15.527016,600000,60,6,38642.32509324393
16,32,3000,3.95023,150000,60,0,37972.472488943684
16,32,3000,3.8181860000000003,150000,60,1,39285.67125855052
16,32,3000,7.778400999999999,300000,60,2,38568.3381455906
16,32,3000,7.417839000000001,300000,70,3,40443.04547456476
16,32,3000,11.571427,450000,70,4,38888.89417009674
16,32,3000,11.110565999999999,450000,50,5,40501.98702748357
16,32,3000,15.324058,600000,60,6,39154.119620272904
11,32,3000,3.762345,150000,113,0,39868.75206819151
11,32,3000,3.8127390000000005,150000,61,1,39341.796015935
11,32,3000,7.605516,300000,67,2,39445.05540452482
11,32,3000,7.405559,300000,70,3,40510.10868997195
11,32,3000,11.400407999999999,450000,61,4,39472.27151870354
11,32,3000,11.098857000000002,450000,58,5,40544.715550439105
11,32,3000,15.151335999999997,600000,58,6,39600.46823593643
10,32,3000,3.983569,150000,61,0,37654.675995319776
10,32,3000,3.8080619999999996,150000,61,1,39390.11497186758
10,32,3000,7.8224990000000005,300000,67,2,38350.91573677414
10,32,3000,7.409668,300000,70,3,40487.64398080994
10,32,3000,11.608626999999998,450000,61,4,38764.27419022078
10,32,3000,11.109967000000001,450000,58,5,40504.170714458465
10,32,3000,15.36599,600000,58,6,39047.272580549645
17,32,3000,3.605887,150000,60,0,41598.64133290921
17,32,3000,3.8093899999999996,150000,60,1,39376.38309545623
17,32,3000,7.447616000000001,300000,60,2,40281.34640668906
17,32,3000,7.408747999999998,300000,70,3,40492.671636287276
17,32,3000,11.243405,450000,70,4,40023.46264321174
17,32,3000,11.102150000000002,450000,50,5,40532.689614173825
17,32,3000,14.992548999999997,600000,60,6,40019.879207998594
2,32,3000,3.955331,150000,60,0,37923.50121898774
2,32,3000,3.8131709999999996,150000,60,1,39337.338923431445
2,32,3000,7.796054000000001,300000,60,2,38481.005903755926
2,32,3000,7.407884999999999,300000,70,3,40497.38893084869
2,32,3000,11.590900000000001,450000,70,4,38823.55986161558
2,32,3000,11.102027999999997,450000,50,5,40533.135027222066
2,32,3000,15.341320000000003,600000,60,6,39110.063540816554
13,32,3000,4.049127,150000,60,0,37045.022297398915
13,32,3000,3.807061,150000,60,1,39400.471912585585
13,32,3000,7.894616,300000,60,2,38000.58166223664
13,32,3000,7.402961,300000,70,3,40524.3253341467
13,32,3000,11.684777999999998,450000,70,4,38511.643096685286
13,32,3000,11.09936,450000,50,5,40542.878147929245
13,32,3000,15.435012999999998,600000,60,6,38872.65919374348
21,32,3000,3.909953,150000,61,0,38363.632504022426
21,32,3000,3.8136080000000003,150000,61,1,39332.83127159372
21,32,3000,7.7462610000000005,300000,67,2,38728.36198005721
21,32,3000,7.409894999999999,300000,70,3,40486.40365349307
21,32,3000,11.535296000000002,450000,61,4,39010.70245618317
21,32,3000,11.112988999999999,450000,58,5,40493.15625166191
21,32,3000,15.280843,600000,58,6,39264.84945889438
14,32,3000,4.562418,150000,61,0,32877.30321947704
14,32,3000,3.8077440000000005,150000,61,1,39393.40459862848
14,32,3000,8.411079999999998,300000,67,2,35667.238927700135
14,32,3000,7.397348000000001,300000,70,3,40555.074602411565
14,32,3000,12.200827,450000,61,4,36882.74573518664
14,32,3000,11.097318999999999,450000,58,5,40550.33472499079
14,32,3000,15.950869,600000,58,6,37615.50546242966
9,32,3000,4.379111,150000,60,0,34253.52771373002
9,32,3000,3.8120410000000007,150000,60,1,39348.99965661439
9,32,3000,8.21797,300000,60,2,36505.36568033225
9,32,3000,7.409972,300000,70,3,40485.98294298548
9,32,3000,12.007866,450000,70,4,37475.434852454215
9,32,3000,11.107716,450000,50,5,40512.37896251579
9,32,3000,15.758883,600000,60,6,38073.76449206457
22,32,3000,3.641342,150000,60,0,41193.60389658538
22,32,3000,3.815251,150000,60,1,39315.892977945616
22,32,3000,7.476483,300000,60,2,40125.818516540465
22,32,3000,7.414216,300000,70,3,40462.8082052101
22,32,3000,11.264892,450000,70,4,39947.12066480531
22,32,3000,11.124208,450000,50,5,40452.31804367556
22,32,3000,15.012006,600000,60,6,39968.00960511207
8,32,3000,3.718408,150000,60,0,40339.8443635018
8,32,3000,3.808453,150000,60,1,39386.07093221316
8,32,3000,7.559889,300000,60,2,39683.12233155804
8,32,3000,7.416565,300000,130,3,40449.992685292986
8,32,3000,11.339386,450000,60,4,39684.688394944846
8,32,3000,11.114960000000002,450000,60,5,40485.97565803205
8,32,3000,15.089930999999998,600000,50,6,39761.613224076376
19,32,3000,3.71189,150000,60,0,40410.68027339172
19,32,3000,3.8100549999999997,150000,60,1,39369.510413891665
19,32,3000,7.5582270000000005,300000,60,2,39691.84836602552
19,32,3000,7.405626,300000,70,3,40509.742187898766
19,32,3000,11.347735000000002,450000,70,4,39655.49072127609
19,32,3000,11.103419999999998,450000,50,5,40528.05351864561
19,32,3000,15.098218000000001,600000,60,6,39739.789159223954
4,32,3000,3.939518,150000,60,0,38075.72398450775
4,32,3000,3.8055540000000003,150000,60,1,39416.07450584067
4,32,3000,7.7826059999999995,300000,60,2,38547.499385167386
4,32,3000,7.402771000000001,300000,70,3,40525.36543410568
4,32,3000,11.571603999999997,450000,70,4,38888.29932306706
4,32,3000,11.101296000000001,450000,50,5,40535.807711099675
4,32,3000,15.328800999999999,600000,60,6,39142.004648634946
27,32,3000,3.905209,150000,60,0,38410.236174299505
27,32,3000,3.8165199999999997,150000,60,1,39302.82037038978
27,32,3000,7.740953,300000,60,2,38754.918160593406
27,32,3000,7.414585,300000,70,3,40460.79450164777
27,32,3000,11.528725000000001,450000,70,4,39032.937293586234
27,32,3000,11.118354999999998,450000,50,5,40473.613227856105
27,32,3000,15.281888000000002,600000,60,6,39262.164465542475
29,32,3000,4.136374,150000,60,0,36263.64540537195
29,32,3000,3.808414,150000,60,1,39386.47426461514
29,32,3000,7.974920999999999,300000,60,2,37617.92750047305
29,32,3000,7.408784000000002,300000,70,3,40492.47487846858
29,32,3000,11.764551,450000,70,4,38250.50356787947
29,32,3000,11.104536,450000,50,5,40523.98047068333
29,32,3000,15.532900000000001,600000,60,6,38627.68703847961
31,32,3000,3.603573,150000,60,0,41625.353503314625
31,32,3000,3.8077110000000003,150000,60,1,39393.746006459
31,32,3000,7.4406550000000005,300000,60,2,40319.03105304573
31,32,3000,7.405401,300000,70,3,40510.973004702915
31,32,3000,11.231755,450000,70,4,40064.9764885363
31,32,3000,11.111492000000002,450000,50,5,40498.61170759066
31,32,3000,14.974120999999997,600000,60,6,40069.129934237884
18,32,3000,4.127125,150000,60,0,36344.91322651967
18,32,3000,3.8093779999999997,150000,60,1,39376.50713581063
18,32,3000,7.96967,300000,60,2,37642.7129354164
18,32,3000,7.406903000000001,300000,70,3,40502.75803530841
18,32,3000,11.759599000000001,450000,70,4,38266.61096181936
18,32,3000,11.109297999999999,450000,50,5,40506.60986859836
18,32,3000,15.506441000000002,600000,60,6,38693.59835696663
5,32,3000,3.730597,150000,60,0,40208.041769186006
5,32,3000,3.8130020000000004,150000,60,1,39339.082434260454
5,32,3000,7.568705,300000,60,2,39636.89957529063
5,32,3000,7.415801,300000,70,3,40454.15997543623
5,32,3000,11.359115000000001,450000,70,4,39615.76231951168
5,32,3000,11.107684,450000,50,5,40512.49567416574
5,32,3000,15.112718,600000,60,6,39701.660548420215
24,32,3000,3.821303,150000,61,0,39253.62631542173
24,32,3000,3.8095900000000005,150000,61,1,39374.31587126173
24,32,3000,7.669433,300000,67,2,39116.32059371273
24,32,3000,7.4064700000000006,300000,70,3,40505.12592368564
24,32,3000,11.453635999999998,450000,61,4,39288.833694383175
24,32,3000,11.104758000000002,450000,58,5,40523.170338336044
24,32,3000,15.203536999999999,600000,58,6,39464.50092501502
20,32,4000,4.273781,200000,60,0,46796.96970902347
20,32,4000,4.464335,200000,60,1,44799.50541346023
20,32,4000,8.677691,400000,60,2,46095.21127221516
20,32,4000,8.818686,400000,70,3,45358.23137369899
20,32,4000,13.12736,600000,70,4,45706.067328084246
20,32,4000,13.182821,600000,50,5,45513.77887934608
20,32,4000,17.467548,800000,60,6,45799.2157800282
7,32,4000,4.659002,200000,61,0,42927.648453467074
7,32,4000,4.475605000000001,200000,61,1,44686.69598858701
7,32,4000,9.058910999999998,400000,67,2,44155.41779801127
7,32,4000,8.842871000000002,400000,70,3,45234.17790443849
7,32,4000,13.497269,600000,61,4,44453.4372101497
7,32,4000,13.200593000000001,600000,58,5,45452.50353525784
7,32,4000,17.85051,800000,58,6,44816.646695248484
30,32,4000,4.69067,200000,60,0,42637.832122063584
30,32,4000,4.462047000000001,200000,110,1,44822.4772172951
30,32,4000,9.101319999999998,400000,70,2,43949.66883924531
30,32,4000,8.815605000000001,400000,70,3,45374.0837979923
30,32,4000,13.551440999999997,600000,60,4,44275.7342189661
30,32,4000,13.171162000000002,600000,60,5,45554.06728730539
30,32,4000,17.906319999999997,800000,50,6,44676.96321745619
12,32,4000,5.067488,200000,60,0,39467.2863556855
12,32,4000,4.462212,200000,60,1,44820.81980865096
12,32,4000,9.478781999999999,400000,120,2,42199.51466338186
12,32,4000,8.816381,400000,70,3,45370.09006303153
12,32,4000,13.930094,600000,60,4,43072.21473164503
12,32,4000,13.177115,600000,60,5,45533.48741359546
12,32,4000,18.278188,800000,50,6,43768.014641276255
28,32,4000,4.397692,200000,60,0,45478.40094304012
28,32,4000,4.460370999999999,200000,60,1,44839.31941984199
28,32,4000,8.808934,400000,60,2,45408.445562198554
28,32,4000,8.8174,400000,70,3,45364.84678023
28,32,4000,13.258424999999999,600000,70,4,45254.24399957009
28,32,4000,13.173895000000002,600000,50,5,45544.61683503626
28,32,4000,17.605703,800000,60,6,45439.82140332596
25,32,4000,4.562156,200000,61,0,43838.92177295121
25,32,4000,4.4652639999999995,200000,61,1,44790.184858050954
25,32,4000,8.973061000000001,400000,67,2,44577.87593330748
25,32,4000,8.81721,400000,70,3,45365.8243367233
25,32,4000,13.423369000000001,600000,113,4,44698.1677997528
25,32,4000,13.175151,600000,58,5,45540.27502227489
25,32,4000,17.770837,800000,58,6,45017.57570563503
23,32,4000,5.169428,200000,60,0,38689.00002089206
23,32,4000,4.466835,200000,60,1,44774.43200834596
23,32,4000,9.582584,400000,60,2,41742.39432704164
23,32,4000,8.815552,400000,70,3,45374.35659162353
23,32,4000,14.032891,600000,70,4,42756.69211711258
23,32,4000,13.185092000000001,600000,50,5,45505.93958692135
23,32,4000,18.376886,800000,60,6,43532.946768021524
26,32,4000,5.153954,200000,60,0,38805.15813684018
26,32,4000,4.474285000000001,200000,60,1,44699.879422075246
26,32,4000,9.555163999999998,400000,60,2,41862.18049214018
26,32,4000,8.827765000000003,400000,70,3,45311.58226346078
26,32,4000,14.007038999999995,600000,70,4,42835.6057265208
26,32,4000,13.189686000000005,600000,50,5,45490.08975649608
26,32,4000,18.348914999999995,800000,60,6,43599.30818797734
6,32,4000,4.962787,200000,60,0,40299.93630595067
6,32,4000,4.460653,200000,60,1,44836.48470302443
6,32,4000,9.374158000000001,400000,60,2,42670.49904642101
6,32,4000,8.813597999999999,400000,70,3,45384.416216850375
6,32,4000,13.824283000000001,600000,70,4,43401.88926977261
6,32,4000,13.176375999999998,600000,110,5,45536.0411694384
6,32,4000,18.169139,800000,50,6,44030.7050323078
1,32,4000,5.164341,200000,60,0,38727.10961572832
1,32,4000,4.465982,200000,60,1,44782.98389917379
1,32,4000,9.576081,400000,60,2,41770.74107873565
1,32,4000,8.815634999999999,400000,70,3,45373.92938795675
1,32,4000,14.026994,600000,70,4,42774.667188137384
1,32,4000,13.180038000000001,600000,50,5,45523.38923453786
1,32,4000,18.365501000000002,800000,110,6,43559.93337725989
0,32,4000,4.397888,200000,61,0,45476.37411412023
0,32,4000,4.463163,200000,61,1,44811.26949654315
0,32,4000,8.81063,400000,67,2,45399.70467492109
0,32,4000,8.814603000000002,400000,70,3,45379.2416969885
0,32,4000,13.264402999999998,600000,61,4,45233.84882078749
0,32,4000,13.170997000000003,600000,58,5,45554.63796704227
0,32,4000,17.609816999999996,800000,58,6,45429.20576630638
3,32,4000,4.178231,200000,60,0,47867.147603854355
3,32,4000,4.460944,200000,60,1,44833.559892255995
3,32,4000,8.589933,400000,60,2,46566.13736102482
3,32,4000,8.819438,400000,70,3,45354.36384948791
3,32,4000,13.041113000000001,600000,70,4,46008.342999558394
3,32,4000,13.171009,600000,50,5,45554.59646257929
3,32,4000,17.38794,800000,60,6,46008.900421786595
15,32,4000,4.239381,200000,60,0,47176.69867369789
15,32,4000,4.465023,200000,60,1,44792.60241212643
15,32,4000,8.650418,400000,60,2,46240.54005251538
15,32,4000,8.817818999999998,400000,70,3,45362.69115979814
15,32,4000,13.102553000000002,600000,70,4,45792.602403516314
15,32,4000,13.185781999999998,600000,50,5,45503.558302419995
15,32,4000,17.445139000000005,800000,60,6,45858.04676018917
16,32,4000,4.823984,200000,60,0,41459.50732838251
16,32,4000,4.46041,200000,60,1,44838.92736317962
16,32,4000,9.234867999999999,400000,60,2,43314.10042893954
16,32,4000,8.818452,400000,70,3,45359.4349665905
16,32,4000,13.681049999999999,600000,70,4,43856.28296073766
16,32,4000,13.182217000000001,600000,50,5,45515.86428898871
16,32,4000,18.024737,800000,60,6,44383.44925643021
11,32,4000,4.386883,200000,113,0,45590.456823215936
11,32,4000,4.467142,200000,61,1,44771.35492894562
11,32,4000,8.795418999999999,400000,67,2,45478.21996882696
11,32,4000,8.820827000000001,400000,70,3,45347.22197816599
11,32,4000,13.245522999999999,600000,61,4,45298.32457351817
11,32,4000,13.182512000000003,600000,58,5,45514.845728947555
11,32,4000,17.588464999999996,800000,58,6,45484.355797961915
10,32,4000,4.601314,200000,61,0,43465.844756519546
10,32,4000,4.462854999999999,200000,61,1,44814.362106767985
10,32,4000,9.012741,400000,67,2,44381.6148716578
10,32,4000,8.817262999999999,400000,70,3,45365.551645675085
10,32,4000,13.46258,600000,61,4,44567.98028312552
10,32,4000,13.181036,600000,58,5,45519.942438515456
10,32,4000,17.811509,800000,58,6,44914.77953945396
17,32,4000,4.491672,200000,60,0,44526.84879928899
17,32,4000,4.467477,200000,60,1,44767.997686389885
17,32,4000,8.899815,400000,60,2,44944.75446961538
17,32,4000,8.823156,400000,70,3,45335.251921194635
17,32,4000,13.352304,600000,70,4,44936.06496676528
17,32,4000,13.179368,600000,50,5,45525.70350869632
17,32,4000,17.696172,800000,60,6,45207.51719637444
2,32,4000,4.820986,200000,60,0,41485.28952376132
2,32,4000,4.4678759999999995,200000,60,1,44763.99971709152
2,32,4000,9.235713,400000,60,2,43310.13750643832
2,32,4000,8.824358,400000,70,3,45329.076630843854
2,32,4000,13.679116,600000,70,4,43862.4835113614
2,32,4000,13.185061000000001,600000,50,5,45506.04657801735
2,32,4000,18.023733,800000,60,6,44385.921606805874
13,32,4000,4.763902,200000,60,0,41982.39174525421
13,32,4000,4.464748999999999,200000,60,1,44795.351317621666
13,32,4000,9.176377,400000,60,2,43590.1881537779
13,32,4000,8.817454,400000,70,3,45364.568956072806
13,32,4000,13.627259,600000,70,4,44029.39725442952
13,32,4000,13.175647,600000,50,5,45538.560649052
13,32,4000,17.974941,800000,60,6,44506.40477762903
21,32,4000,4.968691,200000,61,0,40252.05028849651
21,32,4000,4.468794000000001,200000,61,1,44754.8040925583
21,32,4000,9.381345999999999,400000,67,2,42637.80485231011
21,32,4000,8.816567000000001,400000,70,3,45369.13290626612
21,32,4000,13.833239,600000,61,4,43373.78975379519
21,32,4000,13.176305000000001,600000,58,5,45536.286538600914
21,32,4000,18.183816,800000,58,6,43995.16581118067
14,32,4000,4.408222,200000,61,0,45369.765860249325
14,32,4000,4.462541,200000,61,1,44817.51540209939
14,32,4000,8.820977000000001,400000,67,2,45346.45085232622
14,32,4000,8.814649999999999,400000,70,3,45378.999733398385
14,32,4000,13.276762,600000,61,4,45191.74178161814
14,32,4000,13.170601,600000,58,5,45556.00765675006
14,32,4000,17.628254,800000,58,6,45381.69236726451
9,32,4000,4.177489,200000,60,0,47875.64970248875
9,32,4000,4.467366,200000,60,1,44769.11003038479
9,32,4000,8.584209,400000,60,2,46597.18792960423
9,32,4000,8.819856,400000,70,3,45352.214367218694
9,32,4000,13.034515,600000,70,4,46031.63217043365
9,32,4000,13.186867999999999,600000,50,5,45499.810872452814
9,32,4000,17.3716,800000,60,6,46052.177116673185
22,32,4000,4.632152,200000,60,0,43176.47607418755
22,32,4000,4.469846,200000,60,1,44744.27083170203
22,32,4000,9.036484999999999,400000,60,2,44264.99905660221
22,32,4000,8.823754000000001,400000,70,3,45332.17947825834
22,32,4000,13.489566999999997,600000,70,4,44478.81833419858
22,32,4000,13.183266000000003,600000,50,5,45512.242565688946
22,32,4000,17.837263999999998,800000,60,6,44849.9276570667
8,32,4000,4.428267,200000,60,0,45164.395010508626
8,32,4000,4.463445,200000,60,1,44808.43832510538
8,32,4000,8.84088,400000,60,2,45244.36481436237
8,32,4000,8.818972999999998,400000,130,3,45356.75525937091
8,32,4000,13.290966000000003,600000,60,4,45143.44555542463
8,32,4000,13.174540999999996,600000,60,5,45542.383601827205
8,32,4000,17.644303,800000,50,6,45340.41384349384
19,32,4000,4.728723,200000,60,0,42294.71677660121
19,32,4000,4.473867000000001,200000,60,1,44704.055797814275
19,32,4000,9.137395999999999,400000,60,2,43776.1480404264
19,32,4000,8.819978000000003,400000,70,3,45351.587044774926
19,32,4000,13.587477999999997,600000,70,4,44158.30516892098
19,32,4000,13.175934000000002,600000,50,5,45537.56872188339
19,32,4000,17.935878,800000,60,6,44603.336396467465
4,32,4000,4.736652,200000,60,0,42223.916808750146
4,32,4000,4.458939999999999,200000,60,1,44853.70962605463
4,32,4000,9.148273,400000,60,2,43724.099619676854
4,32,4000,8.812445,400000,70,3,45390.35420930287
4,32,4000,13.599146999999999,600000,70,4,44120.41431716269
4,32,4000,13.170845,600000,50,5,45555.16369678635
4,32,4000,17.944455,800000,60,6,44582.01711893729
27,32,4000,4.818683,200000,60,0,41505.11664701745
27,32,4000,4.4662500000000005,200000,60,1,44780.29666946543
27,32,4000,9.226654,400000,70,2,43352.66067200526
27,32,4000,8.819742999999999,400000,60,3,45352.79542725905
27,32,4000,13.679251,600000,70,4,43862.05063420504
27,32,4000,13.175667,600000,50,5,45538.491523806726
27,32,4000,18.025481,800000,60,6,44381.617333817616
29,32,4000,5.13018,200000,60,0,38984.986881551915
29,32,4000,4.463425999999999,200000,60,1,44808.629066551126
29,32,4000,9.545374000000002,400000,60,2,41905.11550411748
29,32,4000,8.813417999999999,400000,70,3,45385.34312113644
29,32,4000,13.998872000000002,600000,70,4,42860.59619660783
29,32,4000,13.173451999999997,600000,50,5,45546.14842032294
29,32,4000,18.339908,800000,60,6,43620.72045290521
31,32,4000,4.174242,200000,60,0,47912.89053198162
31,32,4000,4.465054,200000,60,1,44792.29142581478
31,32,4000,8.586425,400000,60,2,46585.16204357459
31,32,4000,8.818805,400000,70,3,45357.619314635034
31,32,4000,13.036008,600000,70,4,46026.36021702349
31,32,4000,13.174107999999999,600000,50,5,45543.88046613859
31,32,4000,17.392747,800000,60,6,45996.18450150514
18,32,4000,5.000529,200000,60,0,39995.76844769823
18,32,4000,4.469163999999999,200000,60,1,44751.0988632326
18,32,4000,9.409253000000001,400000,60,2,42511.34494948748
18,32,4000,8.824760999999997,400000,70,3,45327.00658975355
18,32,4000,13.854375000000003,600000,70,4,43307.61943429421
18,32,4000,13.182313999999996,600000,50,5,45515.52936760573
18,32,4000,18.207806000000005,800000,60,6,43937.19924300598
5,32,4000,4.426834,200000,60,0,45179.015070364054
5,32,4000,4.460596999999999,200000,60,1,44837.04759699207
5,32,4000,8.83849,400000,60,2,45256.59926073345
5,32,4000,8.813695,400000,70,3,45383.916734127975
5,32,4000,13.289323,600000,70,4,45149.02677886601
5,32,4000,13.172695000000001,600000,50,5,45548.76583721099
5,32,4000,17.635305,800000,60,6,45363.5477242951
24,32,4000,4.817486,200000,61,0,41515.42941691995
24,32,4000,4.463673000000001,200000,61,1,44806.149554414034
24,32,4000,9.227530999999999,400000,67,2,43348.54036253035
24,32,4000,8.815728,400000,70,3,45373.45072352504
24,32,4000,13.682511000000002,600000,61,4,43851.60004621958
24,32,4000,13.170876999999997,600000,58,5,45555.053015831836
24,32,4000,18.026617,800000,58,6,44378.82049638043
20,32,5000,6.134036,250000,60,0,40756.200322267425
20,32,5000,5.073994000000001,250000,60,1,49270.85053707197
20,32,5000,11.416741,500000,60,2,43795.335288765855
20,32,5000,10.402762999999998,500000,70,3,48064.153725313176
20,32,5000,16.663609,750000,70,4,45008.25721486864
20,32,5000,15.650323,750000,50,5,47922.33361573432
20,32,5000,21.941834,1000000,60,6,45575.04172167194
7,32,5000,5.807631,250000,61,0,43046.81203058528
7,32,5000,5.0677200000000004,250000,61,1,49331.849431302435
7,32,5000,11.098212999999998,500000,67,2,45052.29805915602
